Latitude (decimal degrees):	48.379
Longitude (decimal degrees):	9.491
Elevation (m):	770
Radiation database:	PVGIS-SARAH3


Slope: 45 deg. 
Azimuth: 15 deg. 
Nominal power of the PV system (c-Si) (kWp):	11.2
System losses (%):	10.0
time,P,G(i),H_sun,T2m,WS10m,Int
20201218:0310,0.0,0.0,0.0,0.38,1.1,0.0
20201218:0410,0.0,0.0,0.0,0.32,0.83,0.0
20201218:0510,0.0,0.0,0.0,0.31,0.83,0.0
20201218:0610,0.0,0.0,0.0,-0.15,0.97,0.0
20201218:0710,0.0,0.0,0.0,1.37,1.17,0.0
20201218:0810,481.05,61.59,6.83,1.67,1.03,0.0
20201218:0910,2150.32,218.76,12.72,2.72,0.76,0.0
20201218:1010,6836.06,691.72,16.63,4.95,0.76,0.0
20201218:1110,7562.25,776.64,18.21,6.44,0.9,0.0
20201218:1210,7880.74,815.77,17.3,7.34,0.97,0.0
20201218:1310,6952.84,709.75,13.98,7.77,1.1,0.0
20201218:1410,4869.68,486.47,8.58,7.45,1.24,0.0
20201218:1510,0.0,5.29,1.51,6.15,1.66,0.0
20201218:1610,0.0,0.0,0.0,4.33,1.52,0.0
20201218:1710,0.0,0.0,0.0,2.69,1.24,0.0
20201218:1810,0.0,0.0,0.0,1.98,1.03,0.0
20201218:1910,0.0,0.0,0.0,1.16,1.31,0.0
20201218:2010,0.0,0.0,0.0,0.56,1.31,0.0
20201218:2110,0.0,0.0,0.0,-0.14,1.52,0.0
20201218:2210,0.0,0.0,0.0,-0.59,1.59,0.0
20201218:2310,0.0,0.0,0.0,-0.9,1.59,0.0
20201219:0010,0.0,0.0,0.0,-1.22,1.45,0.0
20201219:0110,0.0,0.0,0.0,-1.24,1.31,0.0
20201219:0210,0.0,0.0,0.0,-1.42,1.24,0.0
20201219:0310,0.0,0.0,0.0,-1.59,1.24,0.0
20201219:0410,0.0,0.0,0.0,-1.82,1.24,0.0
20201219:0510,0.0,0.0,0.0,-1.91,1.31,0.0
20201219:0610,0.0,0.0,0.0,-2.19,1.45,0.0
20201219:0710,0.0,0.0,0.0,-1.72,1.72,0.0
20201219:0810,2809.01,280.75,6.76,-1.44,1.59,0.0
20201219:0910,5397.3,528.22,12.66,1.43,1.31,0.0
20201219:1010,7418.25,744.42,16.59,3.91,1.38,0.0
20201219:1110,7850.81,797.1,18.18,5.59,1.52,0.0
20201219:1210,8072.21,823.8,17.29,6.5,1.66,0.0
20201219:1310,7064.44,711.75,13.99,6.73,1.72,0.0
20201219:1410,5692.61,564.76,8.61,6.09,1.72,0.0
20201219:1510,0.0,1.76,1.55,4.79,1.86,0.0
20201219:1610,0.0,0.0,0.0,3.42,1.79,0.0
20201219:1710,0.0,0.0,0.0,2.9,1.66,0.0
20201219:1810,0.0,0.0,0.0,2.43,1.66,0.0
20201219:1910,0.0,0.0,0.0,1.98,1.45,0.0
20201219:2010,0.0,0.0,0.0,1.67,1.45,0.0
20201219:2110,0.0,0.0,0.0,1.71,1.45,0.0
20201219:2210,0.0,0.0,0.0,1.36,1.45,0.0
20201219:2310,0.0,0.0,0.0,0.95,1.45,0.0
20201220:0010,0.0,0.0,0.0,0.4,1.38,0.0
20201220:0110,0.0,0.0,0.0,0.2,1.24,0.0
20201220:0210,0.0,0.0,0.0,-0.3,1.31,0.0
20201220:0310,0.0,0.0,0.0,-0.57,1.31,0.0
20201220:0410,0.0,0.0,0.0,-0.7,1.31,0.0
20201220:0510,0.0,0.0,0.0,-0.71,1.24,0.0
20201220:0610,0.0,0.0,0.0,-0.86,1.24,0.0
20201220:0710,0.0,0.0,0.0,0.63,1.31,0.0
20201220:0810,2952.11,297.48,6.69,0.64,1.45,0.0
20201220:0910,4025.02,395.1,12.6,2.3,1.24,0.0
20201220:1010,4037.06,399.33,16.55,4.72,1.31,0.0
20201220:1110,3573.11,356.38,18.16,6.12,1.45,0.0
20201220:1210,4823.1,481.7,17.29,7.31,1.45,0.0
20201220:1310,4118.96,411.54,14.01,7.64,1.38,0.0
20201220:1410,411.52,55.19,8.64,7.23,1.59,0.0
20201220:1510,0.0,5.29,1.6,6.08,1.93,0.0
20201220:1610,0.0,0.0,0.0,4.82,2.14,0.0
20201220:1710,0.0,0.0,0.0,4.19,2.14,0.0
20201220:1810,0.0,0.0,0.0,4.05,2.14,0.0
20201220:1910,0.0,0.0,0.0,3.52,1.86,0.0
20201220:2010,0.0,0.0,0.0,3.86,1.79,0.0
20201220:2110,0.0,0.0,0.0,3.68,2.07,0.0
20201220:2210,0.0,0.0,0.0,3.49,2.14,0.0
20201220:2310,0.0,0.0,0.0,3.09,2.34,0.0
20201221:0010,0.0,0.0,0.0,2.98,2.28,0.0
20201221:0110,0.0,0.0,0.0,2.62,2.28,0.0
20201221:0210,0.0,0.0,0.0,2.62,2.0,0.0
20201221:0310,0.0,0.0,0.0,2.27,1.86,0.0
20201221:0410,0.0,0.0,0.0,1.78,1.79,0.0
20201221:0510,0.0,0.0,0.0,1.15,1.86,0.0
20201221:0610,0.0,0.0,0.0,0.92,1.79,0.0
20201221:0710,0.0,0.0,0.0,1.39,1.45,0.0
20201221:0810,754.54,88.63,6.63,1.63,1.45,0.0
20201221:0910,892.8,101.2,12.56,2.4,1.45,0.0
20201221:1010,1249.76,135.49,16.52,3.69,1.52,0.0
20201221:1110,1349.32,145.5,18.15,4.67,1.38,0.0
20201221:1210,881.32,101.58,17.29,5.3,1.45,0.0
20201221:1310,1110.26,122.97,14.03,5.58,1.52,0.0
20201221:1410,1109.25,122.02,8.68,5.59,1.72,0.0
20201221:1510,0.0,3.53,1.65,5.0,2.07,0.0
20201221:1610,0.0,0.0,0.0,4.51,2.28,0.0
20201221:1710,0.0,0.0,0.0,4.46,2.62,0.0
20201221:1810,0.0,0.0,0.0,4.65,3.17,0.0
20201221:1910,0.0,0.0,0.0,4.82,4.21,0.0
20201221:2010,0.0,0.0,0.0,5.02,4.62,0.0
20201221:2110,0.0,0.0,0.0,5.38,4.97,0.0
20201221:2210,0.0,0.0,0.0,5.68,4.83,0.0
20201221:2310,0.0,0.0,0.0,5.9,4.9,0.0
20201222:0010,0.0,0.0,0.0,6.33,5.24,0.0
20201222:0110,0.0,0.0,0.0,7.09,5.38,0.0
20201222:0210,0.0,0.0,0.0,7.7,5.38,0.0
20201222:0310,0.0,0.0,0.0,8.01,5.52,0.0
20201222:0410,0.0,0.0,0.0,8.22,5.79,0.0
20201222:0510,0.0,0.0,0.0,8.31,5.72,0.0
20201222:0610,0.0,0.0,0.0,8.33,5.52,0.0
20201222:0710,0.0,0.0,0.0,8.64,5.66,0.0
20201222:0810,192.04,31.98,6.57,8.58,5.31,0.0
20201222:0910,1198.58,132.56,12.52,8.85,5.31,0.0
20201222:1010,684.11,83.51,16.49,9.39,5.52,0.0
20201222:1110,789.64,94.14,18.15,9.87,5.52,0.0
20201222:1210,1343.48,147.24,17.31,10.26,5.45,0.0
20201222:1310,1293.86,142.2,14.07,10.5,5.17,0.0
20201222:1410,150.86,27.34,8.73,10.68,4.9,0.0
20201222:1510,0.0,0.88,1.71,10.6,4.62,0.0
20201222:1610,0.0,0.0,0.0,10.32,4.48,0.0
20201222:1710,0.0,0.0,0.0,10.05,4.62,0.0
20201222:1810,0.0,0.0,0.0,9.95,4.48,0.0
20201222:1910,0.0,0.0,0.0,9.53,4.28,0.0
20201222:2010,0.0,0.0,0.0,9.39,4.34,0.0
20201222:2110,0.0,0.0,0.0,9.36,4.21,0.0
20201222:2210,0.0,0.0,0.0,9.13,4.07,0.0
20201222:2310,0.0,0.0,0.0,8.85,3.93,0.0
20201223:0010,0.0,0.0,0.0,8.25,3.66,0.0
20201223:0110,0.0,0.0,0.0,8.1,3.52,0.0
20201223:0210,0.0,0.0,0.0,8.07,3.17,0.0
20201223:0310,0.0,0.0,0.0,7.86,2.97,0.0
20201223:0410,0.0,0.0,0.0,7.88,2.76,0.0
20201223:0510,0.0,0.0,0.0,8.19,2.62,0.0
20201223:0610,0.0,0.0,0.0,8.07,2.55,0.0
20201223:0710,0.0,0.0,0.0,7.97,3.59,0.0
20201223:0810,232.65,36.52,6.53,7.99,3.45,0.0
20201223:0910,293.4,43.22,12.48,8.57,3.52,0.0
20201223:1010,483.98,63.51,16.48,9.69,3.72,0.0
20201223:1110,1164.71,130.65,18.15,10.13,3.66,0.0
20201223:1210,1826.32,193.06,17.33,9.93,3.1,0.0
20201223:1310,349.42,49.39,14.11,9.41,2.83,0.0
20201223:1410,432.34,57.77,8.78,9.43,3.24,0.0
20201223:1510,0.0,1.76,1.78,9.49,4.14,0.0
20201223:1610,0.0,0.0,0.0,9.33,4.48,0.0
20201223:1710,0.0,0.0,0.0,9.42,4.34,0.0
20201223:1810,0.0,0.0,0.0,9.56,4.28,0.0
20201223:1910,0.0,0.0,0.0,9.21,3.72,0.0
20201223:2010,0.0,0.0,0.0,9.11,3.59,0.0
20201223:2110,0.0,0.0,0.0,9.17,4.21,0.0
20201223:2210,0.0,0.0,0.0,9.3,4.28,0.0
20201223:2310,0.0,0.0,0.0,9.12,4.41,0.0
20201224:0010,0.0,0.0,0.0,8.79,4.62,0.0
20201224:0110,0.0,0.0,0.0,8.1,4.55,0.0
20201224:0210,0.0,0.0,0.0,7.34,4.34,0.0
20201224:0310,0.0,0.0,0.0,6.36,4.28,0.0
20201224:0410,0.0,0.0,0.0,5.47,4.62,0.0
20201224:0510,0.0,0.0,0.0,4.9,4.83,0.0
20201224:0610,0.0,0.0,0.0,4.73,4.76,0.0
20201224:0710,0.0,0.0,0.0,4.11,4.97,0.0
20201224:0810,1101.82,122.97,6.49,4.38,5.31,0.0
20201224:0910,613.35,75.05,12.45,5.0,5.79,0.0
20201224:1010,1482.98,157.23,16.47,5.48,5.79,0.0
20201224:1110,627.41,76.74,18.16,5.54,6.07,0.0
20201224:1210,1606.84,168.58,17.36,5.56,6.34,0.0
20201224:1310,90.11,19.4,14.15,5.39,5.72,0.0
20201224:1410,1754.1,180.66,8.84,5.07,4.69,0.0
20201224:1510,0.0,4.41,1.85,4.66,4.0,0.0
20201224:1610,0.0,0.0,0.0,4.05,3.52,0.0
20201224:1710,0.0,0.0,0.0,3.69,3.24,0.0
20201224:1810,0.0,0.0,0.0,3.3,2.9,0.0
20201224:1910,0.0,0.0,0.0,3.29,3.38,0.0
20201224:2010,0.0,0.0,0.0,2.95,3.1,0.0
20201224:2110,0.0,0.0,0.0,2.7,2.9,0.0
20201224:2210,0.0,0.0,0.0,2.23,2.76,0.0
20201224:2310,0.0,0.0,0.0,1.03,3.45,0.0
20201225:0010,0.0,0.0,0.0,0.16,3.93,0.0
20201225:0110,0.0,0.0,0.0,-0.12,4.34,0.0
20201225:0210,0.0,0.0,0.0,-0.28,3.79,0.0
20201225:0310,0.0,0.0,0.0,-0.23,3.52,0.0
20201225:0410,0.0,0.0,0.0,-0.09,2.97,0.0
20201225:0510,0.0,0.0,0.0,-0.19,2.69,0.0
20201225:0610,0.0,0.0,0.0,-0.44,2.62,0.0
20201225:0710,0.0,0.0,0.0,-0.68,2.69,0.0
20201225:0810,361.69,48.98,6.45,-0.6,2.69,0.0
20201225:0910,876.82,98.59,12.44,-0.14,2.55,0.0
20201225:1010,642.26,76.74,16.46,0.26,2.97,0.0
20201225:1110,1294.54,137.65,18.18,0.54,3.24,0.0
20201225:1210,826.42,94.41,17.4,0.71,3.24,0.0
20201225:1310,356.96,48.51,14.21,0.55,3.66,0.0
20201225:1410,190.91,30.87,8.91,0.33,3.45,0.0
20201225:1510,0.0,0.88,1.93,-0.34,3.52,0.0
20201225:1610,0.0,0.0,0.0,-1.13,3.38,0.0
20201225:1710,0.0,0.0,0.0,-1.49,3.03,0.0
20201225:1810,0.0,0.0,0.0,-1.81,2.9,0.0
20201225:1910,0.0,0.0,0.0,-2.03,2.55,0.0
20201225:2010,0.0,0.0,0.0,-2.31,2.34,0.0
20201225:2110,0.0,0.0,0.0,-2.75,2.28,0.0
20201225:2210,0.0,0.0,0.0,-2.84,1.72,0.0
20201225:2310,0.0,0.0,0.0,-2.94,1.52,0.0
20201226:0010,0.0,0.0,0.0,-3.12,1.1,0.0
20201226:0110,0.0,0.0,0.0,-3.45,0.76,0.0
20201226:0210,0.0,0.0,0.0,-3.74,1.03,0.0
20201226:0310,0.0,0.0,0.0,-3.74,1.38,0.0
20201226:0410,0.0,0.0,0.0,-3.62,1.52,0.0
20201226:0510,0.0,0.0,0.0,-3.66,1.45,0.0
20201226:0610,0.0,0.0,0.0,-3.43,1.38,0.0
20201226:0710,0.0,0.0,0.0,-2.66,1.31,0.0
20201226:0810,12.6,7.94,6.42,-2.57,1.52,0.0
20201226:0910,717.75,83.13,12.42,-2.04,1.79,0.0
20201226:1010,1242.68,132.04,16.47,-1.41,1.79,0.0
20201226:1110,1531.35,158.7,18.2,-0.9,1.86,0.0
20201226:1210,1110.82,120.41,17.44,-0.73,1.86,0.0
20201226:1310,1033.88,112.93,14.27,-0.62,1.79,0.0
20201226:1410,790.76,89.75,8.99,-0.67,1.79,0.0
20201226:1510,3.15,6.17,2.01,-0.96,1.31,0.0
20201226:1610,0.0,0.0,0.0,-1.43,1.45,0.0
20201226:1710,0.0,0.0,0.0,-2.13,1.72,0.0
20201226:1810,0.0,0.0,0.0,-2.45,1.93,0.0
20201226:1910,0.0,0.0,0.0,-3.31,2.41,0.0
20201226:2010,0.0,0.0,0.0,-3.6,2.55,0.0
20201226:2110,0.0,0.0,0.0,-3.77,2.55,0.0
20201226:2210,0.0,0.0,0.0,-3.99,2.34,0.0
20201226:2310,0.0,0.0,0.0,-4.15,2.14,0.0
20201227:0010,0.0,0.0,0.0,-4.25,2.07,0.0
20201227:0110,0.0,0.0,0.0,-4.28,2.14,0.0
20201227:0210,0.0,0.0,0.0,-4.33,2.41,0.0
20201227:0310,0.0,0.0,0.0,-4.26,2.69,0.0
20201227:0410,0.0,0.0,0.0,-4.16,2.9,0.0
20201227:0510,0.0,0.0,0.0,-4.07,3.03,0.0
20201227:0610,0.0,0.0,0.0,-3.95,3.1,0.0
20201227:0710,0.0,0.0,0.0,-4.66,3.1,0.0
20201227:0810,787.61,89.69,6.4,-4.26,3.03,0.0
20201227:0910,721.8,83.12,12.42,-2.98,2.9,0.0
20201227:1010,1506.6,155.53,16.48,-1.57,2.97,0.0
20201227:1110,818.44,93.23,18.24,-0.46,3.03,0.0
20201227:1210,705.71,82.91,17.49,0.38,2.76,0.0
20201227:1310,850.16,96.44,14.34,0.65,2.41,0.0
20201227:1410,288.79,41.46,9.07,0.42,2.21,0.0
20201227:1510,12.26,7.94,2.1,-0.4,2.34,0.0
20201227:1610,0.0,0.0,0.0,-0.96,2.48,0.0
20201227:1710,0.0,0.0,0.0,-0.84,2.48,0.0
20201227:1810,0.0,0.0,0.0,-0.66,2.41,0.0
20201227:1910,0.0,0.0,0.0,-1.13,1.59,0.0
20201227:2010,0.0,0.0,0.0,-1.04,1.66,0.0
20201227:2110,0.0,0.0,0.0,-1.28,1.79,0.0
20201227:2210,0.0,0.0,0.0,-0.89,2.0,0.0
20201227:2310,0.0,0.0,0.0,-0.23,2.55,0.0
20201228:0010,0.0,0.0,0.0,0.2,2.83,0.0
20201228:0110,0.0,0.0,0.0,-0.14,2.69,0.0
20201228:0210,0.0,0.0,0.0,-0.4,2.41,0.0
20201228:0310,0.0,0.0,0.0,-0.62,2.34,0.0
20201228:0410,0.0,0.0,0.0,-1.18,2.0,0.0
20201228:0510,0.0,0.0,0.0,-1.19,1.59,0.0
20201228:0610,0.0,0.0,0.0,-1.05,1.31,0.0
20201228:0710,0.0,0.0,0.0,-1.12,1.38,0.0
20201228:0810,429.41,55.81,6.39,-1.29,1.1,0.0
20201228:0910,437.06,56.45,12.42,-0.76,0.9,0.0
20201228:1010,506.7,63.51,16.5,-0.15,0.97,0.0
20201228:1110,751.5,87.32,18.28,0.05,1.38,0.0
20201228:1210,641.48,76.74,17.55,0.23,1.72,0.0
20201228:1310,569.25,69.68,14.41,0.35,2.69,0.0
20201228:1410,1249.31,132.04,9.16,0.45,3.79,0.0
20201228:1510,0.0,2.65,2.2,0.12,3.38,0.0
20201228:1610,0.0,0.0,0.0,-0.56,2.9,0.0
20201228:1710,0.0,0.0,0.0,-0.99,2.69,0.0
20201228:1810,0.0,0.0,0.0,-1.47,2.48,0.0
20201228:1910,0.0,0.0,0.0,-1.95,2.34,0.0
20201228:2010,0.0,0.0,0.0,-2.64,2.07,0.0
20201228:2110,0.0,0.0,0.0,-2.99,1.86,0.0
20201228:2210,0.0,0.0,0.0,-2.6,1.86,0.0
20201228:2310,0.0,0.0,0.0,-1.91,2.0,0.0
20201229:0010,0.0,0.0,0.0,-1.69,2.41,0.0
20201229:0110,0.0,0.0,0.0,-1.44,2.97,0.0
20201229:0210,0.0,0.0,0.0,-0.98,3.72,0.0
20201229:0310,0.0,0.0,0.0,-0.7,4.48,0.0
20201229:0410,0.0,0.0,0.0,-0.48,4.83,0.0
20201229:0510,0.0,0.0,0.0,-0.42,4.76,0.0
20201229:0610,0.0,0.0,0.0,-0.6,4.76,0.0
20201229:0710,0.0,0.0,0.0,0.61,5.93,0.0
20201229:0810,694.58,82.44,6.38,0.97,5.86,0.0
20201229:0910,372.82,50.28,12.43,1.48,5.59,0.0
20201229:1010,618.86,74.97,16.53,2.2,4.28,0.0
20201229:1110,127.69,23.81,18.33,2.48,4.34,0.0
20201229:1210,1153.35,125.67,17.62,2.92,4.69,0.0
20201229:1310,1168.09,126.6,14.5,2.77,3.93,0.0
20201229:1410,1228.05,131.27,9.25,2.44,3.1,0.0
20201229:1510,2497.39,246.92,2.3,1.63,2.28,0.0
20201229:1610,0.0,0.0,0.0,0.23,2.21,0.0
20201229:1710,0.0,0.0,0.0,-0.43,2.21,0.0
20201229:1810,0.0,0.0,0.0,-0.65,2.28,0.0
20201229:1910,0.0,0.0,0.0,-1.26,2.48,0.0
20201229:2010,0.0,0.0,0.0,-1.43,2.41,0.0
20201229:2110,0.0,0.0,0.0,-1.7,2.41,0.0
20201229:2210,0.0,0.0,0.0,-1.86,2.28,0.0
20201229:2310,0.0,0.0,0.0,-2.02,2.28,0.0
20201230:0010,0.0,0.0,0.0,-2.07,2.28,0.0
20201230:0110,0.0,0.0,0.0,-1.93,2.34,0.0
20201230:0210,0.0,0.0,0.0,-1.84,2.34,0.0
20201230:0310,0.0,0.0,0.0,-2.16,2.41,0.0
20201230:0410,0.0,0.0,0.0,-2.43,2.41,0.0
20201230:0510,0.0,0.0,0.0,-2.81,2.41,0.0
20201230:0610,0.0,0.0,0.0,-3.14,2.34,0.0
20201230:0710,0.0,0.0,0.0,-2.62,2.34,0.0
20201230:0810,1824.19,187.65,6.38,-2.44,2.34,0.0
20201230:0910,2435.51,240.16,12.45,-1.19,2.14,0.0
20201230:1010,2658.49,261.98,16.57,0.64,2.28,0.0
20201230:1110,1424.14,150.52,18.38,1.9,2.55,0.0
20201230:1210,818.55,94.34,17.7,2.45,2.83,0.0
20201230:1310,915.52,103.11,14.59,2.26,2.97,0.0
20201230:1410,654.08,77.76,9.35,1.93,2.55,0.0
20201230:1510,295.65,41.62,2.41,1.03,2.21,0.0
20201230:1610,0.0,0.0,0.0,-0.25,2.14,0.0
20201230:1710,0.0,0.0,0.0,-1.11,2.21,0.0
20201230:1810,0.0,0.0,0.0,-1.54,2.34,0.0
20201230:1910,0.0,0.0,0.0,-1.68,2.62,0.0
20201230:2010,0.0,0.0,0.0,-1.83,2.55,0.0
20201230:2110,0.0,0.0,0.0,-1.7,2.41,0.0
20201230:2210,0.0,0.0,0.0,-1.56,2.28,0.0
20201230:2310,0.0,0.0,0.0,-1.76,2.14,0.0
20201231:0010,0.0,0.0,0.0,-1.77,2.14,0.0
20201231:0110,0.0,0.0,0.0,-1.39,2.14,0.0
20201231:0210,0.0,0.0,0.0,-1.58,2.14,0.0
20201231:0310,0.0,0.0,0.0,-2.04,2.07,0.0
20201231:0410,0.0,0.0,0.0,-2.43,2.0,0.0
20201231:0510,0.0,0.0,0.0,-2.89,1.93,0.0
20201231:0610,0.0,0.0,0.0,-3.35,1.79,0.0
20201231:0710,0.0,0.0,0.0,-3.3,2.14,0.0
20201231:0810,66.71,15.88,6.39,-3.15,2.14,0.0
20201231:0910,870.64,97.37,12.47,-1.97,2.0,0.0
20201231:1010,1291.61,136.86,16.61,-0.63,2.07,0.0
20201231:1110,1045.12,114.87,18.45,0.29,1.93,0.0
20201231:1210,2987.21,292.91,17.78,1.08,1.93,0.0
20201231:1310,1414.46,148.78,14.68,1.22,1.86,0.0
20201231:1410,573.98,69.92,9.46,1.13,1.86,0.0
20201231:1510,2171.7,216.43,2.52,0.72,1.79,0.0
20201231:1610,0.0,0.0,0.0,-0.2,1.79,0.0
20201231:1710,0.0,0.0,0.0,-0.25,1.66,0.0
20201231:1810,0.0,0.0,0.0,-0.3,1.66,0.0
20201231:1910,0.0,0.0,0.0,-0.38,2.41,0.0
20201231:2010,0.0,0.0,0.0,-0.54,2.55,0.0
20201231:2110,0.0,0.0,0.0,-0.73,2.62,0.0
20201231:2210,0.0,0.0,0.0,-0.82,2.28,0.0
20201231:2310,0.0,0.0,0.0,-1.18,1.93,0.0
20210101:0010,0.0,0.0,0.0,-1.36,1.72,0.0
20210101:0110,0.0,0.0,0.0,-1.36,1.59,0.0
20210101:0210,0.0,0.0,0.0,-1.25,1.52,0.0
20210101:0310,0.0,0.0,0.0,-1.07,1.38,0.0
20210101:0410,0.0,0.0,0.0,-1.27,1.17,0.0
20210101:0510,0.0,0.0,0.0,-1.63,1.1,0.0
20210101:0610,0.0,0.0,0.0,-2.15,0.97,0.0
20210101:0710,0.0,0.0,0.0,-1.87,0.83,0.0
20210101:0810,86.74,18.52,6.41,-1.85,0.69,0.0
20210101:0910,717.98,83.84,12.51,-0.42,0.48,0.0
20210101:1010,1000.01,111.03,16.68,0.71,0.55,0.0
20210101:1110,655.54,78.5,18.54,1.22,0.83,0.0
20210101:1210,745.09,87.32,17.89,1.7,0.97,0.0
20210101:1310,528.41,66.15,14.82,1.86,1.1,0.0
20210101:1410,502.65,63.16,9.6,1.45,1.24,0.0
20210101:1510,12.15,7.94,2.68,0.77,1.52,0.0
20210101:1610,0.0,0.0,0.0,-0.18,1.72,0.0
20210101:1710,0.0,0.0,0.0,-0.58,1.59,0.0
20210101:1810,0.0,0.0,0.0,-1.02,1.52,0.0
20210101:1910,0.0,0.0,0.0,-1.04,1.38,0.0
20210101:2010,0.0,0.0,0.0,-1.31,1.59,0.0
20210101:2110,0.0,0.0,0.0,-1.42,1.59,0.0
20210101:2210,0.0,0.0,0.0,-1.54,1.59,0.0
20210101:2310,0.0,0.0,0.0,-1.81,1.66,0.0
20210102:0010,0.0,0.0,0.0,-1.93,1.59,0.0
20210102:0110,0.0,0.0,0.0,-1.88,1.59,0.0
20210102:0210,0.0,0.0,0.0,-2.07,1.66,0.0
20210102:0310,0.0,0.0,0.0,-2.25,1.86,0.0
20210102:0410,0.0,0.0,0.0,-2.41,1.86,0.0
20210102:0510,0.0,0.0,0.0,-2.53,2.07,0.0
20210102:0610,0.0,0.0,0.0,-2.15,2.07,0.0
20210102:0710,0.0,0.0,0.0,-1.35,2.07,0.0
20210102:0810,122.85,22.93,6.43,-1.38,2.41,0.0
20210102:0910,446.85,57.33,12.55,-0.81,2.97,0.0
20210102:1010,1206.22,129.02,16.74,-0.31,3.45,0.0
20210102:1110,1947.04,196.14,18.62,-0.2,3.66,0.0
20210102:1210,1350.56,142.36,17.99,0.13,3.72,0.0
20210102:1310,199.24,31.75,14.93,-0.01,3.59,0.0
20210102:1410,651.38,76.84,9.73,-0.1,3.45,0.0
20210102:1510,7.54,7.06,2.8,-0.54,3.24,0.0
20210102:1610,0.0,0.0,0.0,-0.81,2.97,0.0
20210102:1710,0.0,0.0,0.0,-1.07,2.83,0.0
20210102:1810,0.0,0.0,0.0,-1.24,2.76,0.0
20210102:1910,0.0,0.0,0.0,-1.83,2.76,0.0
20210102:2010,0.0,0.0,0.0,-1.99,2.34,0.0
20210102:2110,0.0,0.0,0.0,-2.15,2.07,0.0
20210102:2210,0.0,0.0,0.0,-2.31,1.79,0.0
20210102:2310,0.0,0.0,0.0,-2.3,1.59,0.0
20210103:0010,0.0,0.0,0.0,-2.42,1.52,0.0
20210103:0110,0.0,0.0,0.0,-2.54,1.45,0.0
20210103:0210,0.0,0.0,0.0,-3.02,1.31,0.0
20210103:0310,0.0,0.0,0.0,-3.98,1.24,0.0
20210103:0410,0.0,0.0,0.0,-4.05,1.1,0.0
20210103:0510,0.0,0.0,0.0,-3.95,1.17,0.0
20210103:0610,0.0,0.0,0.0,-3.79,1.1,0.0
20210103:0710,0.0,0.0,0.0,-2.88,0.97,0.0
20210103:0810,53.32,14.11,6.46,-2.73,0.83,0.0
20210103:0910,217.91,33.52,12.6,-2.58,0.83,0.0
20210103:1010,249.98,37.05,16.81,-1.88,0.9,0.0
20210103:1110,672.52,79.38,18.71,-1.18,0.97,0.0
20210103:1210,1132.76,122.57,18.1,-0.96,0.97,0.0
20210103:1310,1865.48,188.81,15.05,-0.77,1.1,0.0
20210103:1410,86.29,18.52,9.86,-0.85,1.03,0.0
20210103:1510,28.35,10.58,2.94,-0.93,0.9,0.0
20210103:1610,0.0,0.0,0.0,-1.38,0.69,0.0
20210103:1710,0.0,0.0,0.0,-1.67,0.62,0.0
20210103:1810,0.0,0.0,0.0,-1.56,0.55,0.0
20210103:1910,0.0,0.0,0.0,-1.8,0.07,0.0
20210103:2010,0.0,0.0,0.0,-2.02,0.41,0.0
20210103:2110,0.0,0.0,0.0,-2.16,0.55,0.0
20210103:2210,0.0,0.0,0.0,-2.26,0.55,0.0
20210103:2310,0.0,0.0,0.0,-2.33,0.55,0.0
20210104:0010,0.0,0.0,0.0,-2.67,0.55,0.0
20210104:0110,0.0,0.0,0.0,-2.98,0.62,0.0
20210104:0210,0.0,0.0,0.0,-3.3,0.83,0.0
20210104:0310,0.0,0.0,0.0,-3.52,0.9,0.0
20210104:0410,0.0,0.0,0.0,-3.74,0.97,0.0
20210104:0510,0.0,0.0,0.0,-4.02,0.97,0.0
20210104:0610,0.0,0.0,0.0,-4.27,1.03,0.0
20210104:0710,0.0,0.0,0.0,-3.31,1.31,0.0
20210104:0810,654.52,77.05,6.5,-4.98,1.52,0.0
20210104:0910,705.94,80.95,12.66,-5.34,1.93,0.0
20210104:1010,530.89,65.27,16.88,-2.26,2.55,0.0
20210104:1110,429.75,55.57,18.8,-1.1,2.83,0.0
20210104:1210,144.9,25.58,18.21,-0.54,2.97,0.0
20210104:1310,215.89,33.52,15.18,-0.54,2.97,0.0
20210104:1410,100.46,20.29,9.99,-0.73,3.24,0.0
20210104:1510,3.15,6.17,3.08,-1.1,3.52,0.0
20210104:1610,0.0,0.0,0.0,-1.45,2.9,0.0
20210104:1710,0.0,0.0,0.0,-1.62,2.9,0.0
20210104:1810,0.0,0.0,0.0,-1.8,2.9,0.0
20210104:1910,0.0,0.0,0.0,-2.55,3.03,0.0
20210104:2010,0.0,0.0,0.0,-2.54,3.17,0.0
20210104:2110,0.0,0.0,0.0,-2.46,3.45,0.0
20210104:2210,0.0,0.0,0.0,-2.47,3.31,0.0
20210104:2310,0.0,0.0,0.0,-2.32,3.17,0.0
20210105:0010,0.0,0.0,0.0,-2.26,3.03,0.0
20210105:0110,0.0,0.0,0.0,-2.19,2.97,0.0
20210105:0210,0.0,0.0,0.0,-2.21,2.9,0.0
20210105:0310,0.0,0.0,0.0,-2.16,2.83,0.0
20210105:0410,0.0,0.0,0.0,-2.19,2.55,0.0
20210105:0510,0.0,0.0,0.0,-2.11,2.34,0.0
20210105:0610,0.0,0.0,0.0,-2.05,1.86,0.0
